,year,type,country,age,species_,fecha_limpia,fatal,sex,latitud,longitud,country2,fatal_N,fatal_Unknown,fatal_Y,fatal_N.1,fatal_Unknown.1,fatal_Y.1,species_.1,fecha_limpia.1,type.1,age_NORM,wind_speed950mb,wind_speed900mb,wind_speed850mb,wind_speed800mb,wind_speed750mb,wind_speed700mb,wind_speed650mb,wind_speed600mb,wind_speed550mb,wind_speed500mb,wind_speed450mb,wind_speed400mb,wind_speed350mb,wind_speed300mb,wind_speed250mb,wind_speed200mb,wind_direction950mb,wind_direction900mb,wind_direction850mb,wind_direction800mb,wind_direction750mb,wind_direction700mb,wind_direction650mb,wind_direction600mb,wind_direction550mb,wind_direction500mb,wind_direction450mb,wind_direction400mb,wind_direction350mb,wind_direction300mb,wind_direction250mb,wind_direction200mb,rh_950mb,rh_900mb,rh_850mb,rh_800mb,rh_750mb,rh_700mb,rh_650mb,rh_600mb,rh_550mb,rh_500mb,rh_450mb,rh_400mb,rh_350mb,rh_300mb,rh_250mb,rh_200mb,index,timepoint,cloudcover,highcloud,midcloud,lowcloud,temp2m,lifted_index,rh2m,msl_pressure,prec_amount,snow_depth,wind10m.direction,wind10m.speed
2598,1997,Unprovoked,australia,21.0,Lemon shark,Feb,N,F,-24.7761086,134.755,HS,1,0,0,1,0,0,1,4,7,5.528303710887473,3.125,3.09375,3.3125,3.5,3.6875,3.6875,3.390625,3.078125,2.796875,3.0625,3.265625,3.59375,4.328125,5.078125,5.5625,5.625,92.421875,80.46875,82.8125,107.890625,127.03125,147.1875,151.953125,147.96875,176.09375,188.125,201.875,222.03125,238.4375,266.71875,266.71875,265.390625,3.390625,4.484375,6.015625,7.796875,9.734375,11.328125,11.53125,8.359375,4.40625,2.421875,-0.171875,-0.265625,-2.59375,-3.265625,-3.546875,-3.265625,31.5,97.5,4.46875,-9999.0,-9999.0,-9999.0,32.625,-1.140625,3.1875,1005.53125,2.640625,0.0,93.515625,2.734375
2599,1997,Unprovoked,australia,30.0,Tiger shark,Feb,N,M,-24.7761086,134.755,HS,1,0,0,1,0,0,2,4,7,6.664991716935973,3.125,3.09375,3.3125,3.5,3.6875,3.6875,3.390625,3.078125,2.796875,3.0625,3.265625,3.59375,4.328125,5.078125,5.5625,5.625,92.421875,80.46875,82.8125,107.890625,127.03125,147.1875,151.953125,147.96875,176.09375,188.125,201.875,222.03125,238.4375,266.71875,266.71875,265.390625,3.390625,4.484375,6.015625,7.796875,9.734375,11.328125,11.53125,8.359375,4.40625,2.421875,-0.171875,-0.265625,-2.59375,-3.265625,-3.546875,-3.265625,31.5,97.5,4.46875,-9999.0,-9999.0,-9999.0,32.625,-1.140625,3.1875,1005.53125,2.640625,0.0,93.515625,2.734375
2600,1997,Boat,australia,49.0,Unespecific,Feb,N,F,-24.7761086,134.755,HS,1,0,0,1,0,0,3,4,0,8.48683518430107,3.125,3.09375,3.3125,3.5,3.6875,3.6875,3.390625,3.078125,2.796875,3.0625,3.265625,3.59375,4.328125,5.078125,5.5625,5.625,92.421875,80.46875,82.8125,107.890625,127.03125,147.1875,151.953125,147.96875,176.09375,188.125,201.875,222.03125,238.4375,266.71875,266.71875,265.390625,3.390625,4.484375,6.015625,7.796875,9.734375,11.328125,11.53125,8.359375,4.40625,2.421875,-0.171875,-0.265625,-2.59375,-3.265625,-3.546875,-3.265625,31.5,97.5,4.46875,-9999.0,-9999.0,-9999.0,32.625,-1.140625,3.1875,1005.53125,2.640625,0.0,93.515625,2.734375
2601,1997,Unprovoked,australia,27.0,Tiger shark,Jan,N,M,-24.7761086,134.755,HS,1,0,0,1,0,0,2,5,7,6.313925056346614,3.125,3.09375,3.3125,3.5,3.6875,3.6875,3.390625,3.078125,2.796875,3.0625,3.265625,3.59375,4.328125,5.078125,5.5625,5.625,92.421875,80.46875,82.8125,107.890625,127.03125,147.1875,151.953125,147.96875,176.09375,188.125,201.875,222.03125,238.4375,266.71875,266.71875,265.390625,3.390625,4.484375,6.015625,7.796875,9.734375,11.328125,11.53125,8.359375,4.40625,2.421875,-0.171875,-0.265625,-2.59375,-3.265625,-3.546875,-3.265625,31.5,97.5,4.46875,-9999.0,-9999.0,-9999.0,32.625,-1.140625,3.1875,1005.53125,2.640625,0.0,93.515625,2.734375
2602,1997,Unprovoked,australia,41.0,Tiger shark,Jan,Y,M,-24.7761086,134.755,HS,0,0,1,0,0,1,2,5,7,7.787508352596997,3.125,3.09375,3.3125,3.5,3.6875,3.6875,3.390625,3.078125,2.796875,3.0625,3.265625,3.59375,4.328125,5.078125,5.5625,5.625,92.421875,80.46875,82.8125,107.890625,127.03125,147.1875,151.953125,147.96875,176.09375,188.125,201.875,222.03125,238.4375,266.71875,266.71875,265.390625,3.390625,4.484375,6.015625,7.796875,9.734375,11.328125,11.53125,8.359375,4.40625,2.421875,-0.171875,-0.265625,-2.59375,-3.265625,-3.546875,-3.265625,31.5,97.5,4.46875,-9999.0,-9999.0,-9999.0,32.625,-1.140625,3.1875,1005.53125,2.640625,0.0,93.515625,2.734375
2603,1997,Boat,australia,27.0,White shark,Jan,N,M,-24.7761086,134.755,HS,1,0,0,1,0,0,4,5,0,6.313925056346614,3.125,3.09375,3.3125,3.5,3.6875,3.6875,3.390625,3.078125,2.796875,3.0625,3.265625,3.59375,4.328125,5.078125,5.5625,5.625,92.421875,80.46875,82.8125,107.890625,127.03125,147.1875,151.953125,147.96875,176.09375,188.125,201.875,222.03125,238.4375,266.71875,266.71875,265.390625,3.390625,4.484375,6.015625,7.796875,9.734375,11.328125,11.53125,8.359375,4.40625,2.421875,-0.171875,-0.265625,-2.59375,-3.265625,-3.546875,-3.265625,31.5,97.5,4.46875,-9999.0,-9999.0,-9999.0,32.625,-1.140625,3.1875,1005.53125,2.640625,0.0,93.515625,2.734375
2604,1996,Unprovoked,australia,18.0,Unespecific,Dec,Unknown,M,-24.7761086,134.755,HS,0,1,0,0,1,0,3,3,7,5.08038032862004,3.125,3.09375,3.3125,3.5,3.6875,3.6875,3.390625,3.078125,2.796875,3.0625,3.265625,3.59375,4.328125,5.078125,5.5625,5.625,92.421875,80.46875,82.8125,107.890625,127.03125,147.1875,151.953125,147.96875,176.09375,188.125,201.875,222.03125,238.4375,266.71875,266.71875,265.390625,3.390625,4.484375,6.015625,7.796875,9.734375,11.328125,11.53125,8.359375,4.40625,2.421875,-0.171875,-0.265625,-2.59375,-3.265625,-3.546875,-3.265625,31.5,97.5,4.46875,-9999.0,-9999.0,-9999.0,32.625,-1.140625,3.1875,1005.53125,2.640625,0.0,93.515625,2.734375
2605,1996,Unprovoked,australia,27.0,White shark,Jun,N,M,-24.7761086,134.755,HS,1,0,0,1,0,0,4,7,7,6.313925056346614,3.125,3.09375,3.3125,3.5,3.6875,3.6875,3.390625,3.078125,2.796875,3.0625,3.265625,3.59375,4.328125,5.078125,5.5625,5.625,92.421875,80.46875,82.8125,107.890625,127.03125,147.1875,151.953125,147.96875,176.09375,188.125,201.875,222.03125,238.4375,266.71875,266.71875,265.390625,3.390625,4.484375,6.015625,7.796875,9.734375,11.328125,11.53125,8.359375,4.40625,2.421875,-0.171875,-0.265625,-2.59375,-3.265625,-3.546875,-3.265625,31.5,97.5,4.46875,-9999.0,-9999.0,-9999.0,32.625,-1.140625,3.1875,1005.53125,2.640625,0.0,93.515625,2.734375
2606,1996,Invalid,australia,45.0,Tiger shark,May,Y,M,-24.7761086,134.755,HS,0,0,1,0,0,1,2,9,3,8.147141415836456,3.125,3.09375,3.3125,3.5,3.6875,3.6875,3.390625,3.078125,2.796875,3.0625,3.265625,3.59375,4.328125,5.078125,5.5625,5.625,92.421875,80.46875,82.8125,107.890625,127.03125,147.1875,151.953125,147.96875,176.09375,188.125,201.875,222.03125,238.4375,266.71875,266.71875,265.390625,3.390625,4.484375,6.015625,7.796875,9.734375,11.328125,11.53125,8.359375,4.40625,2.421875,-0.171875,-0.265625,-2.59375,-3.265625,-3.546875,-3.265625,31.5,97.5,4.46875,-9999.0,-9999.0,-9999.0,32.625,-1.140625,3.1875,1005.53125,2.640625,0.0,93.515625,2.734375
2607,1996,Unprovoked,australia,11.0,Unespecific,Apr,N,M,-24.7761086,134.755,HS,1,0,0,1,0,0,3,0,7,3.804859608483185,3.125,3.09375,3.3125,3.5,3.6875,3.6875,3.390625,3.078125,2.796875,3.0625,3.265625,3.59375,4.328125,5.078125,5.5625,5.625,92.421875,80.46875,82.8125,107.890625,127.03125,147.1875,151.953125,147.96875,176.09375,188.125,201.875,222.03125,238.4375,266.71875,266.71875,265.390625,3.390625,4.484375,6.015625,7.796875,9.734375,11.328125,11.53125,8.359375,4.40625,2.421875,-0.171875,-0.265625,-2.59375,-3.265625,-3.546875,-3.265625,31.5,97.5,4.46875,-9999.0,-9999.0,-9999.0,32.625,-1.140625,3.1875,1005.53125,2.640625,0.0,93.515625,2.734375
2608,1996,Unprovoked,australia,16.0,Unespecific,Apr,N,F,-24.7761086,134.755,HS,1,0,0,1,0,0,3,0,7,4.754472937004027,3.125,3.09375,3.3125,3.5,3.6875,3.6875,3.390625,3.078125,2.796875,3.0625,3.265625,3.59375,4.328125,5.078125,5.5625,5.625,92.421875,80.46875,82.8125,107.890625,127.03125,147.1875,151.953125,147.96875,176.09375,188.125,201.875,222.03125,238.4375,266.71875,266.71875,265.390625,3.390625,4.484375,6.015625,7.796875,9.734375,11.328125,11.53125,8.359375,4.40625,2.421875,-0.171875,-0.265625,-2.59375,-3.265625,-3.546875,-3.265625,31.5,97.5,4.46875,-9999.0,-9999.0,-9999.0,32.625,-1.140625,3.1875,1005.53125,2.640625,0.0,93.515625,2.734375
2609,1996,Unprovoked,australia,47.0,Tiger shark,Mar,N,F,-24.7761086,134.755,HS,1,0,0,1,0,0,2,8,7,8.319303979655407,3.125,3.09375,3.3125,3.5,3.6875,3.6875,3.390625,3.078125,2.796875,3.0625,3.265625,3.59375,4.328125,5.078125,5.5625,5.625,92.421875,80.46875,82.8125,107.890625,127.03125,147.1875,151.953125,147.96875,176.09375,188.125,201.875,222.03125,238.4375,266.71875,266.71875,265.390625,3.390625,4.484375,6.015625,7.796875,9.734375,11.328125,11.53125,8.359375,4.40625,2.421875,-0.171875,-0.265625,-2.59375,-3.265625,-3.546875,-3.265625,31.5,97.5,4.46875,-9999.0,-9999.0,-9999.0,32.625,-1.140625,3.1875,1005.53125,2.640625,0.0,93.515625,2.734375
2610,1996,Unprovoked,australia,7.0,Unespecific,Mar,N,M,-24.7761086,134.755,HS,1,0,0,1,0,0,3,8,7,2.8171618157744365,3.125,3.09375,3.3125,3.5,3.6875,3.6875,3.390625,3.078125,2.796875,3.0625,3.265625,3.59375,4.328125,5.078125,5.5625,5.625,92.421875,80.46875,82.8125,107.890625,127.03125,147.1875,151.953125,147.96875,176.09375,188.125,201.875,222.03125,238.4375,266.71875,266.71875,265.390625,3.390625,4.484375,6.015625,7.796875,9.734375,11.328125,11.53125,8.359375,4.40625,2.421875,-0.171875,-0.265625,-2.59375,-3.265625,-3.546875,-3.265625,31.5,97.5,4.46875,-9999.0,-9999.0,-9999.0,32.625,-1.140625,3.1875,1005.53125,2.640625,0.0,93.515625,2.734375
2611,1996,Unprovoked,australia,24.0,Lemon shark,Feb,N,M,-24.7761086,134.755,HS,1,0,0,1,0,0,1,4,7,5.936887022671936,3.125,3.09375,3.3125,3.5,3.6875,3.6875,3.390625,3.078125,2.796875,3.0625,3.265625,3.59375,4.328125,5.078125,5.5625,5.625,92.421875,80.46875,82.8125,107.890625,127.03125,147.1875,151.953125,147.96875,176.09375,188.125,201.875,222.03125,238.4375,266.71875,266.71875,265.390625,3.390625,4.484375,6.015625,7.796875,9.734375,11.328125,11.53125,8.359375,4.40625,2.421875,-0.171875,-0.265625,-2.59375,-3.265625,-3.546875,-3.265625,31.5,97.5,4.46875,-9999.0,-9999.0,-9999.0,32.625,-1.140625,3.1875,1005.53125,2.640625,0.0,93.515625,2.734375
2612,1996,Unprovoked,australia,7.0,Unespecific,Feb,N,M,-24.7761086,134.755,HS,1,0,0,1,0,0,3,4,7,2.8171618157744365,3.125,3.09375,3.3125,3.5,3.6875,3.6875,3.390625,3.078125,2.796875,3.0625,3.265625,3.59375,4.328125,5.078125,5.5625,5.625,92.421875,80.46875,82.8125,107.890625,127.03125,147.1875,151.953125,147.96875,176.09375,188.125,201.875,222.03125,238.4375,266.71875,266.71875,265.390625,3.390625,4.484375,6.015625,7.796875,9.734375,11.328125,11.53125,8.359375,4.40625,2.421875,-0.171875,-0.265625,-2.59375,-3.265625,-3.546875,-3.265625,31.5,97.5,4.46875,-9999.0,-9999.0,-9999.0,32.625,-1.140625,3.1875,1005.53125,2.640625,0.0,93.515625,2.734375
2613,1996,Unprovoked,australia,13.0,Lemon shark,Jan,N,F,-24.7761086,134.755,HS,1,0,0,1,0,0,1,5,7,4.212483084143039,3.125,3.09375,3.3125,3.5,3.6875,3.6875,3.390625,3.078125,2.796875,3.0625,3.265625,3.59375,4.328125,5.078125,5.5625,5.625,92.421875,80.46875,82.8125,107.890625,127.03125,147.1875,151.953125,147.96875,176.09375,188.125,201.875,222.03125,238.4375,266.71875,266.71875,265.390625,3.390625,4.484375,6.015625,7.796875,9.734375,11.328125,11.53125,8.359375,4.40625,2.421875,-0.171875,-0.265625,-2.59375,-3.265625,-3.546875,-3.265625,31.5,97.5,4.46875,-9999.0,-9999.0,-9999.0,32.625,-1.140625,3.1875,1005.53125,2.640625,0.0,93.515625,2.734375
2614,1996,Unprovoked,australia,27.0,Unespecific,Jan,Unknown,M,-24.7761086,134.755,HS,0,1,0,0,1,0,3,5,7,6.313925056346614,3.125,3.09375,3.3125,3.5,3.6875,3.6875,3.390625,3.078125,2.796875,3.0625,3.265625,3.59375,4.328125,5.078125,5.5625,5.625,92.421875,80.46875,82.8125,107.890625,127.03125,147.1875,151.953125,147.96875,176.09375,188.125,201.875,222.03125,238.4375,266.71875,266.71875,265.390625,3.390625,4.484375,6.015625,7.796875,9.734375,11.328125,11.53125,8.359375,4.40625,2.421875,-0.171875,-0.265625,-2.59375,-3.265625,-3.546875,-3.265625,31.5,97.5,4.46875,-9999.0,-9999.0,-9999.0,32.625,-1.140625,3.1875,1005.53125,2.640625,0.0,93.515625,2.734375
2615,1996,Boating,australia,27.0,Unespecific,Jan,N,M,-24.7761086,134.755,HS,1,0,0,1,0,0,3,5,1,6.313925056346614,3.125,3.09375,3.3125,3.5,3.6875,3.6875,3.390625,3.078125,2.796875,3.0625,3.265625,3.59375,4.328125,5.078125,5.5625,5.625,92.421875,80.46875,82.8125,107.890625,127.03125,147.1875,151.953125,147.96875,176.09375,188.125,201.875,222.03125,238.4375,266.71875,266.71875,265.390625,3.390625,4.484375,6.015625,7.796875,9.734375,11.328125,11.53125,8.359375,4.40625,2.421875,-0.171875,-0.265625,-2.59375,-3.265625,-3.546875,-3.265625,31.5,97.5,4.46875,-9999.0,-9999.0,-9999.0,32.625,-1.140625,3.1875,1005.53125,2.640625,0.0,93.515625,2.734375
2616,1995,Unprovoked,australia,27.0,Unespecific,Nov,N,M,-24.7761086,134.755,HS,1,0,0,1,0,0,3,11,7,6.313925056346614,3.125,3.09375,3.3125,3.5,3.6875,3.6875,3.390625,3.078125,2.796875,3.0625,3.265625,3.59375,4.328125,5.078125,5.5625,5.625,92.421875,80.46875,82.8125,107.890625,127.03125,147.1875,151.953125,147.96875,176.09375,188.125,201.875,222.03125,238.4375,266.71875,266.71875,265.390625,3.390625,4.484375,6.015625,7.796875,9.734375,11.328125,11.53125,8.359375,4.40625,2.421875,-0.171875,-0.265625,-2.59375,-3.265625,-3.546875,-3.265625,31.5,97.5,4.46875,-9999.0,-9999.0,-9999.0,32.625,-1.140625,3.1875,1005.53125,2.640625,0.0,93.515625,2.734375
2617,1995,Unprovoked,australia,15.0,Unespecific,Oct,N,F,-24.7761086,134.755,HS,1,0,0,1,0,0,3,12,7,4.581659276135893,3.125,3.09375,3.3125,3.5,3.6875,3.6875,3.390625,3.078125,2.796875,3.0625,3.265625,3.59375,4.328125,5.078125,5.5625,5.625,92.421875,80.46875,82.8125,107.890625,127.03125,147.1875,151.953125,147.96875,176.09375,188.125,201.875,222.03125,238.4375,266.71875,266.71875,265.390625,3.390625,4.484375,6.015625,7.796875,9.734375,11.328125,11.53125,8.359375,4.40625,2.421875,-0.171875,-0.265625,-2.59375,-3.265625,-3.546875,-3.265625,31.5,97.5,4.46875,-9999.0,-9999.0,-9999.0,32.625,-1.140625,3.1875,1005.53125,2.640625,0.0,93.515625,2.734375
2618,1995,Unprovoked,australia,29.0,White shark,Sep,Y,M,-24.7761086,134.755,HS,0,0,1,0,0,1,4,13,7,6.550576128997467,3.125,3.09375,3.3125,3.5,3.6875,3.6875,3.390625,3.078125,2.796875,3.0625,3.265625,3.59375,4.328125,5.078125,5.5625,5.625,92.421875,80.46875,82.8125,107.890625,127.03125,147.1875,151.953125,147.96875,176.09375,188.125,201.875,222.03125,238.4375,266.71875,266.71875,265.390625,3.390625,4.484375,6.015625,7.796875,9.734375,11.328125,11.53125,8.359375,4.40625,2.421875,-0.171875,-0.265625,-2.59375,-3.265625,-3.546875,-3.265625,31.5,97.5,4.46875,-9999.0,-9999.0,-9999.0,32.625,-1.140625,3.1875,1005.53125,2.640625,0.0,93.515625,2.734375
2619,1995,Unprovoked,australia,27.0,Unespecific,May,Unknown,M,-24.7761086,134.755,HS,0,1,0,0,1,0,3,9,7,6.313925056346614,3.125,3.09375,3.3125,3.5,3.6875,3.6875,3.390625,3.078125,2.796875,3.0625,3.265625,3.59375,4.328125,5.078125,5.5625,5.625,92.421875,80.46875,82.8125,107.890625,127.03125,147.1875,151.953125,147.96875,176.09375,188.125,201.875,222.03125,238.4375,266.71875,266.71875,265.390625,3.390625,4.484375,6.015625,7.796875,9.734375,11.328125,11.53125,8.359375,4.40625,2.421875,-0.171875,-0.265625,-2.59375,-3.265625,-3.546875,-3.265625,31.5,97.5,4.46875,-9999.0,-9999.0,-9999.0,32.625,-1.140625,3.1875,1005.53125,2.640625,0.0,93.515625,2.734375
2620,1995,Unprovoked,australia,27.0,Unespecific,Apr,N,M,-24.7761086,134.755,HS,1,0,0,1,0,0,3,0,7,6.313925056346614,3.125,3.09375,3.3125,3.5,3.6875,3.6875,3.390625,3.078125,2.796875,3.0625,3.265625,3.59375,4.328125,5.078125,5.5625,5.625,92.421875,80.46875,82.8125,107.890625,127.03125,147.1875,151.953125,147.96875,176.09375,188.125,201.875,222.03125,238.4375,266.71875,266.71875,265.390625,3.390625,4.484375,6.015625,7.796875,9.734375,11.328125,11.53125,8.359375,4.40625,2.421875,-0.171875,-0.265625,-2.59375,-3.265625,-3.546875,-3.265625,31.5,97.5,4.46875,-9999.0,-9999.0,-9999.0,32.625,-1.140625,3.1875,1005.53125,2.640625,0.0,93.515625,2.734375
2621,1995,Unprovoked,australia,27.0,Unespecific,Mar,N,F,-24.7761086,134.755,HS,1,0,0,1,0,0,3,8,7,6.313925056346614,3.125,3.09375,3.3125,3.5,3.6875,3.6875,3.390625,3.078125,2.796875,3.0625,3.265625,3.59375,4.328125,5.078125,5.5625,5.625,92.421875,80.46875,82.8125,107.890625,127.03125,147.1875,151.953125,147.96875,176.09375,188.125,201.875,222.03125,238.4375,266.71875,266.71875,265.390625,3.390625,4.484375,6.015625,7.796875,9.734375,11.328125,11.53125,8.359375,4.40625,2.421875,-0.171875,-0.265625,-2.59375,-3.265625,-3.546875,-3.265625,31.5,97.5,4.46875,-9999.0,-9999.0,-9999.0,32.625,-1.140625,3.1875,1005.53125,2.640625,0.0,93.515625,2.734375
2622,1995,Unprovoked,australia,35.0,Lemon shark,Mar,N,M,-24.7761086,134.755,HS,1,0,0,1,0,0,1,8,7,7.203188258363141,3.125,3.09375,3.3125,3.5,3.6875,3.6875,3.390625,3.078125,2.796875,3.0625,3.265625,3.59375,4.328125,5.078125,5.5625,5.625,92.421875,80.46875,82.8125,107.890625,127.03125,147.1875,151.953125,147.96875,176.09375,188.125,201.875,222.03125,238.4375,266.71875,266.71875,265.390625,3.390625,4.484375,6.015625,7.796875,9.734375,11.328125,11.53125,8.359375,4.40625,2.421875,-0.171875,-0.265625,-2.59375,-3.265625,-3.546875,-3.265625,31.5,97.5,4.46875,-9999.0,-9999.0,-9999.0,32.625,-1.140625,3.1875,1005.53125,2.640625,0.0,93.515625,2.734375
2623,1995,Provoked,australia,27.0,Lemon shark,Unknown,N,M,-24.7761086,134.755,HS,1,0,0,1,0,0,1,14,4,6.313925056346614,3.125,3.09375,3.3125,3.5,3.6875,3.6875,3.390625,3.078125,2.796875,3.0625,3.265625,3.59375,4.328125,5.078125,5.5625,5.625,92.421875,80.46875,82.8125,107.890625,127.03125,147.1875,151.953125,147.96875,176.09375,188.125,201.875,222.03125,238.4375,266.71875,266.71875,265.390625,3.390625,4.484375,6.015625,7.796875,9.734375,11.328125,11.53125,8.359375,4.40625,2.421875,-0.171875,-0.265625,-2.59375,-3.265625,-3.546875,-3.265625,31.5,97.5,4.46875,-9999.0,-9999.0,-9999.0,32.625,-1.140625,3.1875,1005.53125,2.640625,0.0,93.515625,2.734375
2624,1994,Invalid,australia,44.0,Lemon shark,Dec,Unknown,M,-24.7761086,134.755,HS,0,1,0,0,1,0,1,3,3,8.05921784635979,3.125,3.09375,3.3125,3.5,3.6875,3.6875,3.390625,3.078125,2.796875,3.0625,3.265625,3.59375,4.328125,5.078125,5.5625,5.625,92.421875,80.46875,82.8125,107.890625,127.03125,147.1875,151.953125,147.96875,176.09375,188.125,201.875,222.03125,238.4375,266.71875,266.71875,265.390625,3.390625,4.484375,6.015625,7.796875,9.734375,11.328125,11.53125,8.359375,4.40625,2.421875,-0.171875,-0.265625,-2.59375,-3.265625,-3.546875,-3.265625,31.5,97.5,4.46875,-9999.0,-9999.0,-9999.0,32.625,-1.140625,3.1875,1005.53125,2.640625,0.0,93.515625,2.734375
2625,1994,Boat,australia,27.0,White shark,Jan,N,M,-24.7761086,134.755,HS,1,0,0,1,0,0,4,5,0,6.313925056346614,3.125,3.09375,3.3125,3.5,3.6875,3.6875,3.390625,3.078125,2.796875,3.0625,3.265625,3.59375,4.328125,5.078125,5.5625,5.625,92.421875,80.46875,82.8125,107.890625,127.03125,147.1875,151.953125,147.96875,176.09375,188.125,201.875,222.03125,238.4375,266.71875,266.71875,265.390625,3.390625,4.484375,6.015625,7.796875,9.734375,11.328125,11.53125,8.359375,4.40625,2.421875,-0.171875,-0.265625,-2.59375,-3.265625,-3.546875,-3.265625,31.5,97.5,4.46875,-9999.0,-9999.0,-9999.0,32.625,-1.140625,3.1875,1005.53125,2.640625,0.0,93.515625,2.734375
2626,1994,Unprovoked,australia,23.0,Unespecific,Jan,N,M,-24.7761086,134.755,HS,1,0,0,1,0,0,3,5,7,5.804526769363659,3.125,3.09375,3.3125,3.5,3.6875,3.6875,3.390625,3.078125,2.796875,3.0625,3.265625,3.59375,4.328125,5.078125,5.5625,5.625,92.421875,80.46875,82.8125,107.890625,127.03125,147.1875,151.953125,147.96875,176.09375,188.125,201.875,222.03125,238.4375,266.71875,266.71875,265.390625,3.390625,4.484375,6.015625,7.796875,9.734375,11.328125,11.53125,8.359375,4.40625,2.421875,-0.171875,-0.265625,-2.59375,-3.265625,-3.546875,-3.265625,31.5,97.5,4.46875,-9999.0,-9999.0,-9999.0,32.625,-1.140625,3.1875,1005.53125,2.640625,0.0,93.515625,2.734375
2627,1993,Unprovoked,australia,27.0,Tiger shark,Nov,Y,M,-24.7761086,134.755,HS,0,0,1,0,0,1,2,11,7,6.313925056346614,3.125,3.09375,3.3125,3.5,3.6875,3.6875,3.390625,3.078125,2.796875,3.0625,3.265625,3.59375,4.328125,5.078125,5.5625,5.625,92.421875,80.46875,82.8125,107.890625,127.03125,147.1875,151.953125,147.96875,176.09375,188.125,201.875,222.03125,238.4375,266.71875,266.71875,265.390625,3.390625,4.484375,6.015625,7.796875,9.734375,11.328125,11.53125,8.359375,4.40625,2.421875,-0.171875,-0.265625,-2.59375,-3.265625,-3.546875,-3.265625,31.5,97.5,4.46875,-9999.0,-9999.0,-9999.0,32.625,-1.140625,3.1875,1005.53125,2.640625,0.0,93.515625,2.734375
2628,1993,Boat,australia,27.0,White shark,Aug,N,M,-24.7761086,134.755,HS,1,0,0,1,0,0,4,1,0,6.313925056346614,3.125,3.09375,3.3125,3.5,3.6875,3.6875,3.390625,3.078125,2.796875,3.0625,3.265625,3.59375,4.328125,5.078125,5.5625,5.625,92.421875,80.46875,82.8125,107.890625,127.03125,147.1875,151.953125,147.96875,176.09375,188.125,201.875,222.03125,238.4375,266.71875,266.71875,265.390625,3.390625,4.484375,6.015625,7.796875,9.734375,11.328125,11.53125,8.359375,4.40625,2.421875,-0.171875,-0.265625,-2.59375,-3.265625,-3.546875,-3.265625,31.5,97.5,4.46875,-9999.0,-9999.0,-9999.0,32.625,-1.140625,3.1875,1005.53125,2.640625,0.0,93.515625,2.734375
2629,1993,Unprovoked,australia,31.0,White shark,Jun,Y,M,-24.7761086,134.755,HS,0,0,1,0,0,1,4,7,7,6.776989545291685,3.125,3.09375,3.3125,3.5,3.6875,3.6875,3.390625,3.078125,2.796875,3.0625,3.265625,3.59375,4.328125,5.078125,5.5625,5.625,92.421875,80.46875,82.8125,107.890625,127.03125,147.1875,151.953125,147.96875,176.09375,188.125,201.875,222.03125,238.4375,266.71875,266.71875,265.390625,3.390625,4.484375,6.015625,7.796875,9.734375,11.328125,11.53125,8.359375,4.40625,2.421875,-0.171875,-0.265625,-2.59375,-3.265625,-3.546875,-3.265625,31.5,97.5,4.46875,-9999.0,-9999.0,-9999.0,32.625,-1.140625,3.1875,1005.53125,2.640625,0.0,93.515625,2.734375
2630,1993,Unprovoked,australia,34.0,White shark,Jun,Y,F,-24.7761086,134.755,HS,0,0,1,0,0,1,4,7,7,7.099692669303527,3.125,3.09375,3.3125,3.5,3.6875,3.6875,3.390625,3.078125,2.796875,3.0625,3.265625,3.59375,4.328125,5.078125,5.5625,5.625,92.421875,80.46875,82.8125,107.890625,127.03125,147.1875,151.953125,147.96875,176.09375,188.125,201.875,222.03125,238.4375,266.71875,266.71875,265.390625,3.390625,4.484375,6.015625,7.796875,9.734375,11.328125,11.53125,8.359375,4.40625,2.421875,-0.171875,-0.265625,-2.59375,-3.265625,-3.546875,-3.265625,31.5,97.5,4.46875,-9999.0,-9999.0,-9999.0,32.625,-1.140625,3.1875,1005.53125,2.640625,0.0,93.515625,2.734375
2631,1993,Invalid,australia,32.0,Lemon shark,Apr,Unknown,M,-24.7761086,134.755,HS,0,1,0,0,1,0,1,0,3,6.886696297701842,3.125,3.09375,3.3125,3.5,3.6875,3.6875,3.390625,3.078125,2.796875,3.0625,3.265625,3.59375,4.328125,5.078125,5.5625,5.625,92.421875,80.46875,82.8125,107.890625,127.03125,147.1875,151.953125,147.96875,176.09375,188.125,201.875,222.03125,238.4375,266.71875,266.71875,265.390625,3.390625,4.484375,6.015625,7.796875,9.734375,11.328125,11.53125,8.359375,4.40625,2.421875,-0.171875,-0.265625,-2.59375,-3.265625,-3.546875,-3.265625,31.5,97.5,4.46875,-9999.0,-9999.0,-9999.0,32.625,-1.140625,3.1875,1005.53125,2.640625,0.0,93.515625,2.734375
